run,action_num,tool_name,tool_args,telemetry_before,telemetry_after,execution_result,execution_ms,is_drone_command,approved,orchestrator,scenario,scene_label
1,10,wait,"{""seconds"": 2}","{""alt_m"": 0.408, ""roll_deg"": 0.05, ""pitch_deg"": 0.01, ""yaw_deg"": 359.14, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -1.113, ""pos_y"": 0.55}",,PENDING,0,1,1,gemini,clear_room,door_open
1,11,wait,"{""seconds"": 2}","{""alt_m"": 0.408, ""roll_deg"": 0.05, ""pitch_deg"": 0.01, ""yaw_deg"": 359.14, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -1.113, ""pos_y"": 0.55}","{""alt_m"": 0.779, ""roll_deg"": 0.09, ""pitch_deg"": 0.1, ""yaw_deg"": 359.01, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.879, ""pos_y"": 0.497}",Waited 2.0 s. Current EKF altitude: 0.779 m.,87.6,1,1,gemini,clear_room,door_open
1,12,wait,"{""seconds"": 2}","{""alt_m"": 0.779, ""roll_deg"": 0.09, ""pitch_deg"": 0.1, ""yaw_deg"": 359.01, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.879, ""pos_y"": 0.497}",,PENDING,0,1,1,gemini,clear_room,door_open
1,13,wait,"{""seconds"": 2}","{""alt_m"": 0.779, ""roll_deg"": 0.09, ""pitch_deg"": 0.1, ""yaw_deg"": 359.01, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.879, ""pos_y"": 0.497}","{""alt_m"": 1.005, ""roll_deg"": -0.03, ""pitch_deg"": -0.13, ""yaw_deg"": 358.96, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.864, ""pos_y"": 0.667}",Waited 2.0 s. Current EKF altitude: 1.005 m.,102.7,1,1,gemini,clear_room,door_open
1,14,navigate_to_waypoint,"{""z_m"": 1, ""x_m"": 0.5, ""y_m"": 0.5}","{""alt_m"": 1.005, ""roll_deg"": -0.03, ""pitch_deg"": -0.13, ""yaw_deg"": 358.96, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.864, ""pos_y"": 0.667}",,PENDING,0,1,1,gemini,clear_room,door_open
1,15,navigate_to_waypoint,"{""z_m"": 1, ""x_m"": 0.5, ""y_m"": 0.5}","{""alt_m"": 1.005, ""roll_deg"": -0.03, ""pitch_deg"": -0.13, ""yaw_deg"": 358.96, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.864, ""pos_y"": 0.667}","{""alt_m"": 0.997, ""roll_deg"": 0.66, ""pitch_deg"": 2.57, ""yaw_deg"": 359.54, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.569, ""pos_y"": 0.481}","Navigated to (0.50,0.50,1.00). Arrived at (0.569,0.481,0.997). XY error=7.2cm.",352.4,1,1,gemini,clear_room,door_open
1,16,navigate_to_waypoint,"{""y_m"": -0.5, ""z_m"": 1, ""x_m"": 0.5}","{""alt_m"": 0.997, ""roll_deg"": 0.66, ""pitch_deg"": 2.57, ""yaw_deg"": 359.54, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.569, ""pos_y"": 0.481}",,PENDING,0,1,1,gemini,clear_room,door_open
1,17,navigate_to_waypoint,"{""y_m"": -0.5, ""z_m"": 1, ""x_m"": 0.5}","{""alt_m"": 0.997, ""roll_deg"": 0.66, ""pitch_deg"": 2.57, ""yaw_deg"": 359.54, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.569, ""pos_y"": 0.481}","{""alt_m"": 0.999, ""roll_deg"": -2.5, ""pitch_deg"": 0.97, ""yaw_deg"": 359.71, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.449, ""pos_y"": -0.437}","Navigated to (0.50,-0.50,1.00). Arrived at (0.449,-0.437,0.999). XY error=8.1cm.",219.7,1,1,gemini,clear_room,door_open
1,18,navigate_to_waypoint,"{""y_m"": -0.5, ""z_m"": 1, ""x_m"": -0.5}","{""alt_m"": 0.999, ""roll_deg"": -2.5, ""pitch_deg"": 0.97, ""yaw_deg"": 359.71, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.449, ""pos_y"": -0.437}",,PENDING,0,1,1,gemini,clear_room,door_open
1,19,navigate_to_waypoint,"{""y_m"": -0.5, ""z_m"": 1, ""x_m"": -0.5}","{""alt_m"": 0.999, ""roll_deg"": -2.5, ""pitch_deg"": 0.97, ""yaw_deg"": 359.71, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.449, ""pos_y"": -0.437}","{""alt_m"": 1.003, ""roll_deg"": -1.05, ""pitch_deg"": 2.64, ""yaw_deg"": 359.82, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.424, ""pos_y"": -0.555}","Navigated to (-0.50,-0.50,1.00). Arrived at (-0.424,-0.555,1.003). XY error=9.4cm.",216.2,1,1,gemini,clear_room,door_open
1,20,navigate_to_waypoint,"{""x_m"": -0.5, ""z_m"": 1, ""y_m"": 0.5}","{""alt_m"": 1.003, ""roll_deg"": -1.05, ""pitch_deg"": 2.64, ""yaw_deg"": 359.82, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.424, ""pos_y"": -0.555}",,PENDING,0,1,1,gemini,clear_room,door_open
1,21,navigate_to_waypoint,"{""x_m"": -0.5, ""z_m"": 1, ""y_m"": 0.5}","{""alt_m"": 1.003, ""roll_deg"": -1.05, ""pitch_deg"": 2.64, ""yaw_deg"": 359.82, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.424, ""pos_y"": -0.555}","{""alt_m"": 0.997, ""roll_deg"": 2.21, ""pitch_deg"": 0.78, ""yaw_deg"": 359.43, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.556, ""pos_y"": 0.436}","Navigated to (-0.50,0.50,1.00). Arrived at (-0.556,0.436,0.997). XY error=8.5cm.",216.1,1,1,gemini,clear_room,door_open
1,22,land,{},"{""alt_m"": 0.997, ""roll_deg"": 2.21, ""pitch_deg"": 0.78, ""yaw_deg"": 359.43, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.556, ""pos_y"": 0.436}",,PENDING,0,1,1,gemini,clear_room,door_open
1,23,land,{},"{""alt_m"": 0.997, ""roll_deg"": 2.21, ""pitch_deg"": 0.78, ""yaw_deg"": 359.43, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.556, ""pos_y"": 0.436}","{""alt_m"": -2.575, ""roll_deg"": -0.86, ""pitch_deg"": 0.89, ""yaw_deg"": 359.54, ""bat_pct"": 93.7, ""armed"": false, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=-49.4°, pitch=51.0°. Motors disarmed — drone is on the ground.",96.8,1,1,gemini,clear_room,door_open
2,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gemini,clear_room,door_open
2,1,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.211, ""roll_deg"": -0.08, ""pitch_deg"": -0.24, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","Armed. ch5=1000, motors spinning at idle.",26.0,1,1,gemini,clear_room,door_open
2,2,find_hover_throttle,{},"{""alt_m"": -1.211, ""roll_deg"": -0.08, ""pitch_deg"": -0.24, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}",,PENDING,0,1,1,gemini,clear_room,door_open
2,3,find_hover_throttle,{},"{""alt_m"": -1.211, ""roll_deg"": -0.08, ""pitch_deg"": -0.24, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.141, ""pos_y"": -1.681}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",259.1,1,1,gemini,clear_room,door_open
2,4,enable_altitude_hold,{},"{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.141, ""pos_y"": -1.681}",,PENDING,0,1,1,gemini,clear_room,door_open
2,5,enable_altitude_hold,{},"{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.141, ""pos_y"": -1.681}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,gemini,clear_room,door_open
2,6,set_altitude_target,"{""meters"": 1}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}",,PENDING,0,1,1,gemini,clear_room,door_open
2,7,set_altitude_target,"{""meters"": 1}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}",Altitude target set to 1.00 m.,0.0,1,1,gemini,clear_room,door_open
2,8,wait,"{""seconds"": 4}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}",,PENDING,0,1,1,gemini,clear_room,door_open
2,9,wait,"{""seconds"": 4}","{""alt_m"": 0.071, ""roll_deg"": -0.07, ""pitch_deg"": -0.01, ""yaw_deg"": 0.59, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.141, ""pos_y"": -1.681}","{""alt_m"": 0.789, ""roll_deg"": -0.03, ""pitch_deg"": 0.08, ""yaw_deg"": 0.69, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.149, ""pos_y"": -1.527}",Waited 4.0 s. Current EKF altitude: 0.789 m.,185.7,1,1,gemini,clear_room,door_open
2,10,wait,"{""seconds"": 2}","{""alt_m"": 0.789, ""roll_deg"": -0.03, ""pitch_deg"": 0.08, ""yaw_deg"": 0.69, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.149, ""pos_y"": -1.527}",,PENDING,0,1,1,gemini,clear_room,door_open
2,11,wait,"{""seconds"": 2}","{""alt_m"": 0.789, ""roll_deg"": -0.03, ""pitch_deg"": 0.08, ""yaw_deg"": 0.69, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.149, ""pos_y"": -1.527}","{""alt_m"": 1.008, ""roll_deg"": 0.03, ""pitch_deg"": 0.02, ""yaw_deg"": 0.72, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.037, ""pos_y"": -1.61}",Waited 2.0 s. Current EKF altitude: 1.008 m.,79.9,1,1,gemini,clear_room,door_open
2,12,navigate_to_waypoint,"{""y_m"": 0.5, ""z_m"": 1, ""x_m"": 0.5}","{""alt_m"": 1.008, ""roll_deg"": 0.03, ""pitch_deg"": 0.02, ""yaw_deg"": 0.72, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.037, ""pos_y"": -1.61}",,PENDING,0,1,1,gemini,clear_room,door_open
2,13,navigate_to_waypoint,"{""y_m"": 0.5, ""z_m"": 1, ""x_m"": 0.5}","{""alt_m"": 1.008, ""roll_deg"": 0.03, ""pitch_deg"": 0.02, ""yaw_deg"": 0.72, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.037, ""pos_y"": -1.61}","{""alt_m"": 1.0, ""roll_deg"": -2.08, ""pitch_deg"": -0.07, ""yaw_deg"": 1.51, ""bat_pct"": 96.3, ""armed"": true, ""althold"": true, ""pos_x"": 0.546, ""pos_y"": 0.575}","Navigated to (0.50,0.50,1.00). Arrived at (0.546,0.575,1.000). XY error=8.8cm.",363.3,1,1,gemini,clear_room,door_open
2,14,navigate_to_waypoint,"{""z_m"": 1, ""y_m"": -0.5, ""x_m"": 0.5}","{""alt_m"": 1.0, ""roll_deg"": -2.08, ""pitch_deg"": -0.07, ""yaw_deg"": 1.51, ""bat_pct"": 96.3, ""armed"": true, ""althold"": true, ""pos_x"": 0.546, ""pos_y"": 0.575}",,PENDING,0,1,1,gemini,clear_room,door_open
2,15,navigate_to_waypoint,"{""z_m"": 1, ""y_m"": -0.5, ""x_m"": 0.5}","{""alt_m"": 1.0, ""roll_deg"": -2.08, ""pitch_deg"": -0.07, ""yaw_deg"": 1.51, ""bat_pct"": 96.3, ""armed"": true, ""althold"": true, ""pos_x"": 0.546, ""pos_y"": 0.575}","{""alt_m"": 1.003, ""roll_deg"": -3.29, ""pitch_deg"": -0.24, ""yaw_deg"": 1.35, ""bat_pct"": 95.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.543, ""pos_y"": -0.446}","Navigated to (0.50,-0.50,1.00). Arrived at (0.543,-0.446,1.003). XY error=6.9cm.",220.9,1,1,gemini,clear_room,door_open
2,16,navigate_to_waypoint,"{""y_m"": -0.5, ""x_m"": -0.5, ""z_m"": 1}","{""alt_m"": 1.003, ""roll_deg"": -3.29, ""pitch_deg"": -0.24, ""yaw_deg"": 1.35, ""bat_pct"": 95.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.543, ""pos_y"": -0.446}",,PENDING,0,1,1,gemini,clear_room,door_open
2,17,navigate_to_waypoint,"{""y_m"": -0.5, ""x_m"": -0.5, ""z_m"": 1}","{""alt_m"": 1.003, ""roll_deg"": -3.29, ""pitch_deg"": -0.24, ""yaw_deg"": 1.35, ""bat_pct"": 95.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.543, ""pos_y"": -0.446}","{""alt_m"": 1.001, ""roll_deg"": 0.39, ""pitch_deg"": -2.25, ""yaw_deg"": 1.12, ""bat_pct"": 94.2, ""armed"": true, ""althold"": true, ""pos_x"": -0.565, ""pos_y"": -0.454}","Navigated to (-0.50,-0.50,1.00). Arrived at (-0.565,-0.454,1.001). XY error=8.0cm.",326.4,1,1,gemini,clear_room,door_open
2,18,navigate_to_waypoint,"{""y_m"": 0.5, ""x_m"": -0.5, ""z_m"": 1}","{""alt_m"": 1.001, ""roll_deg"": 0.39, ""pitch_deg"": -2.25, ""yaw_deg"": 1.12, ""bat_pct"": 94.2, ""armed"": true, ""althold"": true, ""pos_x"": -0.565, ""pos_y"": -0.454}",,PENDING,0,1,1,gemini,clear_room,door_open
2,19,navigate_to_waypoint,"{""y_m"": 0.5, ""x_m"": -0.5, ""z_m"": 1}","{""alt_m"": 1.001, ""roll_deg"": 0.39, ""pitch_deg"": -2.25, ""yaw_deg"": 1.12, ""bat_pct"": 94.2, ""armed"": true, ""althold"": true, ""pos_x"": -0.565, ""pos_y"": -0.454}","{""alt_m"": 1.003, ""roll_deg"": 2.57, ""pitch_deg"": -0.75, ""yaw_deg"": 1.38, ""bat_pct"": 93.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.453, ""pos_y"": 0.463}","Navigated to (-0.50,0.50,1.00). Arrived at (-0.453,0.463,1.003). XY error=6.0cm.",212.3,1,1,gemini,clear_room,door_open
2,20,land,{},"{""alt_m"": 1.003, ""roll_deg"": 2.57, ""pitch_deg"": -0.75, ""yaw_deg"": 1.38, ""bat_pct"": 93.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.453, ""pos_y"": 0.463}",,PENDING,0,1,1,gemini,clear_room,door_open
2,21,land,{},"{""alt_m"": 1.003, ""roll_deg"": 2.57, ""pitch_deg"": -0.75, ""yaw_deg"": 1.38, ""bat_pct"": 93.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.453, ""pos_y"": 0.463}","{""alt_m"": -2.614, ""roll_deg"": -0.94, ""pitch_deg"": -1.03, ""yaw_deg"": 1.5, ""bat_pct"": 93.2, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=-54.1°, pitch=-59.0°. Motors disarmed — drone is on the ground.",90.0,1,1,gemini,clear_room,door_open
3,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gemini,clear_room,door_open
3,1,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.231, ""roll_deg"": -0.01, ""pitch_deg"": 0.02, ""yaw_deg"": 359.98, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","Armed. ch5=1000, motors spinning at idle.",26.6,1,1,gemini,clear_room,door_open
3,2,find_hover_throttle,{},"{""alt_m"": -1.231, ""roll_deg"": -0.01, ""pitch_deg"": 0.02, ""yaw_deg"": 359.98, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}",,PENDING,0,1,1,gemini,clear_room,door_open
3,3,find_hover_throttle,{},"{""alt_m"": -1.231, ""roll_deg"": -0.01, ""pitch_deg"": 0.02, ""yaw_deg"": 359.98, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.856, ""pos_y"": -0.667}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",259.8,1,1,gemini,clear_room,door_open
3,4,enable_altitude_hold,{},"{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.856, ""pos_y"": -0.667}",,PENDING,0,1,1,gemini,clear_room,door_open
3,5,enable_altitude_hold,{},"{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.856, ""pos_y"": -0.667}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,gemini,clear_room,door_open
3,6,set_altitude_target,"{""meters"": 1}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}",,PENDING,0,1,1,gemini,clear_room,door_open
3,7,set_altitude_target,"{""meters"": 1}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}",Altitude target set to 1.00 m.,0.0,1,1,gemini,clear_room,door_open
3,8,wait,"{""seconds"": 4}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}",,PENDING,0,1,1,gemini,clear_room,door_open
3,9,wait,"{""seconds"": 4}","{""alt_m"": 0.061, ""roll_deg"": -0.03, ""pitch_deg"": 0.01, ""yaw_deg"": 0.0, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.856, ""pos_y"": -0.667}","{""alt_m"": 0.781, ""roll_deg"": -0.02, ""pitch_deg"": -0.02, ""yaw_deg"": 0.07, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.634, ""pos_y"": -0.304}",Waited 4.0 s. Current EKF altitude: 0.781 m.,181.3,1,1,gemini,clear_room,door_open
3,10,wait,"{""seconds"": 2}","{""alt_m"": 0.781, ""roll_deg"": -0.02, ""pitch_deg"": -0.02, ""yaw_deg"": 0.07, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.634, ""pos_y"": -0.304}",,PENDING,0,1,1,gemini,clear_room,door_open
3,11,wait,"{""seconds"": 2}","{""alt_m"": 0.781, ""roll_deg"": -0.02, ""pitch_deg"": -0.02, ""yaw_deg"": 0.07, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.634, ""pos_y"": -0.304}","{""alt_m"": 1.007, ""roll_deg"": 0.06, ""pitch_deg"": 0.05, ""yaw_deg"": 0.06, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.546, ""pos_y"": -0.354}",Waited 2.0 s. Current EKF altitude: 1.007 m.,103.7,1,1,gemini,clear_room,door_open
