run,action_num,tool_name,tool_args,telemetry_before,telemetry_after,execution_result,execution_ms,is_drone_command,approved,orchestrator,scenario,scene_label
1,10,wait,"{""seconds"": 2}","{""alt_m"": 0.393, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 359.64, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -0.798, ""pos_y"": -0.488}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,11,wait,"{""seconds"": 2}","{""alt_m"": 0.393, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 359.64, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -0.798, ""pos_y"": -0.488}","{""alt_m"": 0.769, ""roll_deg"": -0.02, ""pitch_deg"": 0.02, ""yaw_deg"": 359.44, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.875, ""pos_y"": -0.496}",Waited 2.0 s. Current EKF altitude: 0.769 m.,113.3,1,1,gpt4o_mini,clear_room,door_open
1,12,wait,"{""seconds"": 2}","{""alt_m"": 0.769, ""roll_deg"": -0.02, ""pitch_deg"": 0.02, ""yaw_deg"": 359.44, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.875, ""pos_y"": -0.496}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,13,wait,"{""seconds"": 2}","{""alt_m"": 0.769, ""roll_deg"": -0.02, ""pitch_deg"": 0.02, ""yaw_deg"": 359.44, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.875, ""pos_y"": -0.496}","{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": -0.03, ""yaw_deg"": 359.32, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.803, ""pos_y"": -0.501}",Waited 2.0 s. Current EKF altitude: 1.006 m.,94.5,1,1,gpt4o_mini,clear_room,door_open
1,14,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 0, ""z_m"": 1.0}","{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": -0.03, ""yaw_deg"": 359.32, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.803, ""pos_y"": -0.501}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,15,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 0, ""z_m"": 1.0}","{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": -0.03, ""yaw_deg"": 359.32, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.803, ""pos_y"": -0.501}","{""alt_m"": 1.005, ""roll_deg"": 0.98, ""pitch_deg"": -1.79, ""yaw_deg"": 359.02, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.069, ""pos_y"": -0.051}","Navigated to (0.00,0.00,1.00). Arrived at (-0.069,-0.051,1.005). XY error=8.6cm.",213.4,1,1,gpt4o_mini,clear_room,door_open
1,16,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 0, ""z_m"": 1.0}","{""alt_m"": 1.005, ""roll_deg"": 0.98, ""pitch_deg"": -1.79, ""yaw_deg"": 359.02, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.069, ""pos_y"": -0.051}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,17,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 0, ""z_m"": 1.0}","{""alt_m"": 1.005, ""roll_deg"": 0.98, ""pitch_deg"": -1.79, ""yaw_deg"": 359.02, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.069, ""pos_y"": -0.051}","{""alt_m"": 1.002, ""roll_deg"": 0.42, ""pitch_deg"": -3.28, ""yaw_deg"": 359.09, ""bat_pct"": 96.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.958, ""pos_y"": 0.019}","Navigated to (1.00,0.00,1.00). Arrived at (0.958,0.019,1.002). XY error=4.6cm.",215.2,1,1,gpt4o_mini,clear_room,door_open
1,18,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 1, ""z_m"": 1.0}","{""alt_m"": 1.002, ""roll_deg"": 0.42, ""pitch_deg"": -3.28, ""yaw_deg"": 359.09, ""bat_pct"": 96.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.958, ""pos_y"": 0.019}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,19,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 1, ""z_m"": 1.0}","{""alt_m"": 1.002, ""roll_deg"": 0.42, ""pitch_deg"": -3.28, ""yaw_deg"": 359.09, ""bat_pct"": 96.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.958, ""pos_y"": 0.019}","{""alt_m"": 0.999, ""roll_deg"": 2.62, ""pitch_deg"": -1.13, ""yaw_deg"": 359.23, ""bat_pct"": 95.3, ""armed"": true, ""althold"": true, ""pos_x"": 1.071, ""pos_y"": 0.942}","Navigated to (1.00,1.00,1.00). Arrived at (1.071,0.942,0.999). XY error=9.2cm.",219.7,1,1,gpt4o_mini,clear_room,door_open
1,20,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 1, ""z_m"": 1.0}","{""alt_m"": 0.999, ""roll_deg"": 2.62, ""pitch_deg"": -1.13, ""yaw_deg"": 359.23, ""bat_pct"": 95.3, ""armed"": true, ""althold"": true, ""pos_x"": 1.071, ""pos_y"": 0.942}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,21,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 1, ""z_m"": 1.0}","{""alt_m"": 0.999, ""roll_deg"": 2.62, ""pitch_deg"": -1.13, ""yaw_deg"": 359.23, ""bat_pct"": 95.3, ""armed"": true, ""althold"": true, ""pos_x"": 1.071, ""pos_y"": 0.942}","{""alt_m"": 0.998, ""roll_deg"": 0.9, ""pitch_deg"": 2.12, ""yaw_deg"": 359.3, ""bat_pct"": 94.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.076, ""pos_y"": 1.071}","Navigated to (0.00,1.00,1.00). Arrived at (0.076,1.071,0.998). XY error=10.4cm.",192.0,1,1,gpt4o_mini,clear_room,door_open
1,22,land,{},"{""alt_m"": 0.998, ""roll_deg"": 0.9, ""pitch_deg"": 2.12, ""yaw_deg"": 359.3, ""bat_pct"": 94.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.076, ""pos_y"": 1.071}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
1,23,land,{},"{""alt_m"": 0.998, ""roll_deg"": 0.9, ""pitch_deg"": 2.12, ""yaw_deg"": 359.3, ""bat_pct"": 94.5, ""armed"": true, ""althold"": true, ""pos_x"": 0.076, ""pos_y"": 1.071}","{""alt_m"": -2.541, ""roll_deg"": 0.47, ""pitch_deg"": 0.62, ""yaw_deg"": 359.51, ""bat_pct"": 94.3, ""armed"": false, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=27.0°, pitch=35.4°. Motors disarmed — drone is on the ground.",108.3,1,1,gpt4o_mini,clear_room,door_open
2,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,1,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.23, ""roll_deg"": 0.1, ""pitch_deg"": 0.1, ""yaw_deg"": 360.0, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",26.8,1,1,gpt4o_mini,clear_room,door_open
2,2,find_hover_throttle,{},"{""alt_m"": -1.23, ""roll_deg"": 0.1, ""pitch_deg"": 0.1, ""yaw_deg"": 360.0, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,3,find_hover_throttle,{},"{""alt_m"": -1.23, ""roll_deg"": 0.1, ""pitch_deg"": 0.1, ""yaw_deg"": 360.0, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -1.612, ""pos_y"": -0.817}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",254.4,1,1,gpt4o_mini,clear_room,door_open
2,4,enable_altitude_hold,{},"{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -1.612, ""pos_y"": -0.817}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,5,enable_altitude_hold,{},"{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -1.612, ""pos_y"": -0.817}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.1,1,1,gpt4o_mini,clear_room,door_open
2,6,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,7,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}",Altitude target set to 1.00 m.,0.0,1,1,gpt4o_mini,clear_room,door_open
2,8,wait,"{""seconds"": 2}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,9,wait,"{""seconds"": 2}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 0.47, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.612, ""pos_y"": -0.817}","{""alt_m"": 0.415, ""roll_deg"": -0.03, ""pitch_deg"": -0.02, ""yaw_deg"": 0.52, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -1.688, ""pos_y"": -0.834}",Waited 2.0 s. Current EKF altitude: 0.415 m.,115.7,1,1,gpt4o_mini,clear_room,door_open
2,10,wait,"{""seconds"": 2}","{""alt_m"": 0.415, ""roll_deg"": -0.03, ""pitch_deg"": -0.02, ""yaw_deg"": 0.52, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -1.688, ""pos_y"": -0.834}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,11,wait,"{""seconds"": 2}","{""alt_m"": 0.415, ""roll_deg"": -0.03, ""pitch_deg"": -0.02, ""yaw_deg"": 0.52, ""bat_pct"": 98.5, ""armed"": true, ""althold"": true, ""pos_x"": -1.688, ""pos_y"": -0.834}","{""alt_m"": 0.797, ""roll_deg"": 0.01, ""pitch_deg"": 0.04, ""yaw_deg"": 0.6, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -1.586, ""pos_y"": -0.827}",Waited 2.0 s. Current EKF altitude: 0.797 m.,88.7,1,1,gpt4o_mini,clear_room,door_open
2,12,wait,"{""seconds"": 2}","{""alt_m"": 0.797, ""roll_deg"": 0.01, ""pitch_deg"": 0.04, ""yaw_deg"": 0.6, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -1.586, ""pos_y"": -0.827}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,13,wait,"{""seconds"": 2}","{""alt_m"": 0.797, ""roll_deg"": 0.01, ""pitch_deg"": 0.04, ""yaw_deg"": 0.6, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -1.586, ""pos_y"": -0.827}","{""alt_m"": 1.006, ""roll_deg"": -0.02, ""pitch_deg"": 0.04, ""yaw_deg"": 0.46, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.55, ""pos_y"": -0.765}",Waited 2.0 s. Current EKF altitude: 1.006 m.,98.9,1,1,gpt4o_mini,clear_room,door_open
2,14,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 0, ""z_m"": 1}","{""alt_m"": 1.006, ""roll_deg"": -0.02, ""pitch_deg"": 0.04, ""yaw_deg"": 0.46, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.55, ""pos_y"": -0.765}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,15,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 0, ""z_m"": 1}","{""alt_m"": 1.006, ""roll_deg"": -0.02, ""pitch_deg"": 0.04, ""yaw_deg"": 0.46, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.55, ""pos_y"": -0.765}","{""alt_m"": 1.0, ""roll_deg"": -0.5, ""pitch_deg"": 2.32, ""yaw_deg"": 0.17, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.072, ""pos_y"": 0.037}","Navigated to (0.00,0.00,1.00). Arrived at (0.072,0.037,1.000). XY error=8.1cm.",345.6,1,1,gpt4o_mini,clear_room,door_open
2,16,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 0, ""z_m"": 1}","{""alt_m"": 1.0, ""roll_deg"": -0.5, ""pitch_deg"": 2.32, ""yaw_deg"": 0.17, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.072, ""pos_y"": 0.037}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,17,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 0, ""z_m"": 1}","{""alt_m"": 1.0, ""roll_deg"": -0.5, ""pitch_deg"": 2.32, ""yaw_deg"": 0.17, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.072, ""pos_y"": 0.037}","{""alt_m"": 0.999, ""roll_deg"": -0.06, ""pitch_deg"": -1.76, ""yaw_deg"": 0.14, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.949, ""pos_y"": -0.011}","Navigated to (1.00,0.00,1.00). Arrived at (0.949,-0.011,0.999). XY error=5.2cm.",211.7,1,1,gpt4o_mini,clear_room,door_open
2,18,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 1, ""z_m"": 1}","{""alt_m"": 0.999, ""roll_deg"": -0.06, ""pitch_deg"": -1.76, ""yaw_deg"": 0.14, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.949, ""pos_y"": -0.011}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,19,navigate_to_waypoint,"{""x_m"": 1, ""y_m"": 1, ""z_m"": 1}","{""alt_m"": 0.999, ""roll_deg"": -0.06, ""pitch_deg"": -1.76, ""yaw_deg"": 0.14, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.949, ""pos_y"": -0.011}","{""alt_m"": 1.0, ""roll_deg"": 2.79, ""pitch_deg"": -0.65, ""yaw_deg"": 0.66, ""bat_pct"": 94.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.047, ""pos_y"": 0.953}","Navigated to (1.00,1.00,1.00). Arrived at (1.047,0.953,1.000). XY error=6.6cm.",219.7,1,1,gpt4o_mini,clear_room,door_open
2,20,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 1, ""z_m"": 1}","{""alt_m"": 1.0, ""roll_deg"": 2.79, ""pitch_deg"": -0.65, ""yaw_deg"": 0.66, ""bat_pct"": 94.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.047, ""pos_y"": 0.953}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,21,navigate_to_waypoint,"{""x_m"": 0, ""y_m"": 1, ""z_m"": 1}","{""alt_m"": 1.0, ""roll_deg"": 2.79, ""pitch_deg"": -0.65, ""yaw_deg"": 0.66, ""bat_pct"": 94.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.047, ""pos_y"": 0.953}","{""alt_m"": 0.999, ""roll_deg"": 0.93, ""pitch_deg"": 2.33, ""yaw_deg"": 0.93, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": 0.062, ""pos_y"": 1.072}","Navigated to (0.00,1.00,1.00). Arrived at (0.062,1.072,0.999). XY error=9.5cm.",223.3,1,1,gpt4o_mini,clear_room,door_open
2,22,land,{},"{""alt_m"": 0.999, ""roll_deg"": 0.93, ""pitch_deg"": 2.33, ""yaw_deg"": 0.93, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": 0.062, ""pos_y"": 1.072}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
2,23,land,{},"{""alt_m"": 0.999, ""roll_deg"": 0.93, ""pitch_deg"": 2.33, ""yaw_deg"": 0.93, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": 0.062, ""pos_y"": 1.072}","{""alt_m"": -2.571, ""roll_deg"": 1.26, ""pitch_deg"": -0.47, ""yaw_deg"": 1.12, ""bat_pct"": 93.7, ""armed"": false, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=72.0°, pitch=-26.7°. Motors disarmed — drone is on the ground.",99.6,1,1,gpt4o_mini,clear_room,door_open
3,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
3,1,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.229, ""roll_deg"": 0.03, ""pitch_deg"": -0.04, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",27.7,1,1,gpt4o_mini,clear_room,door_open
3,2,find_hover_throttle,{},"{""alt_m"": -1.229, ""roll_deg"": 0.03, ""pitch_deg"": -0.04, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
3,3,find_hover_throttle,{},"{""alt_m"": -1.229, ""roll_deg"": 0.03, ""pitch_deg"": -0.04, ""yaw_deg"": 0.01, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.821, ""pos_y"": 1.602}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",254.9,1,1,gpt4o_mini,clear_room,door_open
3,4,enable_altitude_hold,{},"{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.821, ""pos_y"": 1.602}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
3,5,enable_altitude_hold,{},"{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 0.821, ""pos_y"": 1.602}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.821, ""pos_y"": 1.602}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,gpt4o_mini,clear_room,door_open
3,6,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.821, ""pos_y"": 1.602}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
3,7,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.821, ""pos_y"": 1.602}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.821, ""pos_y"": 1.602}",Altitude target set to 1.00 m.,0.0,1,1,gpt4o_mini,clear_room,door_open
3,8,wait,"{""seconds"": 2}","{""alt_m"": 0.075, ""roll_deg"": -0.01, ""pitch_deg"": -0.0, ""yaw_deg"": 0.19, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.821, ""pos_y"": 1.602}",,PENDING,0,1,1,gpt4o_mini,clear_room,door_open
