run,action_num,tool_name,tool_args,telemetry_before,telemetry_after,execution_result,execution_ms,is_drone_command,approved,orchestrator,scenario,scene_label
1,10,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 0.998, ""roll_deg"": -2.51, ""pitch_deg"": -0.33, ""yaw_deg"": 0.88, ""bat_pct"": 95.3, ""armed"": true, ""althold"": true, ""pos_x"": 0.508, ""pos_y"": -0.452}","{""alt_m"": 0.997, ""roll_deg"": -0.78, ""pitch_deg"": 2.78, ""yaw_deg"": 0.65, ""bat_pct"": 94.5, ""armed"": true, ""althold"": true, ""pos_x"": -0.472, ""pos_y"": -0.544}","Navigated to (-0.50,-0.50,1.00). Arrived at (-0.472,-0.544,0.997). XY error=5.2cm.",208.6,1,1,claude,clear_room,door_open
1,11,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 0.997, ""roll_deg"": -0.78, ""pitch_deg"": 2.78, ""yaw_deg"": 0.65, ""bat_pct"": 94.5, ""armed"": true, ""althold"": true, ""pos_x"": -0.472, ""pos_y"": -0.544}","{""alt_m"": 0.995, ""roll_deg"": 2.57, ""pitch_deg"": 0.88, ""yaw_deg"": 0.28, ""bat_pct"": 93.6, ""armed"": true, ""althold"": true, ""pos_x"": -0.565, ""pos_y"": 0.446}","Navigated to (-0.50,0.50,1.00). Arrived at (-0.565,0.446,0.995). XY error=8.5cm.",219.4,1,1,claude,clear_room,door_open
2,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.225, ""roll_deg"": 0.31, ""pitch_deg"": 0.15, ""yaw_deg"": 0.02, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",24.3,1,1,claude,clear_room,door_open
2,1,find_hover_throttle,{},"{""alt_m"": -1.225, ""roll_deg"": 0.31, ""pitch_deg"": 0.15, ""yaw_deg"": 0.02, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -1.392, ""pos_y"": -0.216}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",255.3,1,1,claude,clear_room,door_open
2,2,enable_altitude_hold,{},"{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -1.392, ""pos_y"": -0.216}","{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.392, ""pos_y"": -0.216}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,claude,clear_room,door_open
2,3,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.392, ""pos_y"": -0.216}","{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.392, ""pos_y"": -0.216}",Altitude target set to 1.00 m.,0.0,1,1,claude,clear_room,door_open
2,4,wait,"{""seconds"": 4.0}","{""alt_m"": 0.072, ""roll_deg"": -0.11, ""pitch_deg"": 0.04, ""yaw_deg"": 359.98, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.392, ""pos_y"": -0.216}","{""alt_m"": 0.779, ""roll_deg"": -0.13, ""pitch_deg"": -0.04, ""yaw_deg"": 359.87, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -1.72, ""pos_y"": -0.296}",Waited 4.0 s. Current EKF altitude: 0.779 m.,177.3,1,1,claude,clear_room,door_open
2,5,wait,"{""seconds"": 2.0}","{""alt_m"": 0.779, ""roll_deg"": -0.13, ""pitch_deg"": -0.04, ""yaw_deg"": 359.87, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -1.72, ""pos_y"": -0.296}","{""alt_m"": 1.002, ""roll_deg"": 0.01, ""pitch_deg"": 0.03, ""yaw_deg"": 359.78, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.52, ""pos_y"": -0.212}",Waited 2.0 s. Current EKF altitude: 1.002 m.,82.2,1,1,claude,clear_room,door_open
2,6,set_home_position,{},"{""alt_m"": 1.002, ""roll_deg"": 0.01, ""pitch_deg"": 0.03, ""yaw_deg"": 359.78, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.52, ""pos_y"": -0.212}","{""alt_m"": 1.002, ""roll_deg"": 0.01, ""pitch_deg"": 0.03, ""yaw_deg"": 359.78, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.52, ""pos_y"": -0.212}","Home set at x=-1.520, y=-0.212, z=1.002 m.",0.0,1,1,claude,clear_room,door_open
2,7,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.002, ""roll_deg"": 0.01, ""pitch_deg"": 0.03, ""yaw_deg"": 359.78, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -1.52, ""pos_y"": -0.212}","{""alt_m"": 1.006, ""roll_deg"": 0.43, ""pitch_deg"": -2.71, ""yaw_deg"": 359.3, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.049, ""pos_y"": 0.004}","Navigated to (0.00,0.00,1.00). Arrived at (-0.049,0.004,1.006). XY error=4.9cm.",226.2,1,1,claude,clear_room,door_open
3,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.248, ""roll_deg"": 0.06, ""pitch_deg"": -0.1, ""yaw_deg"": 359.98, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","Armed. ch5=1000, motors spinning at idle.",17.3,1,1,claude,clear_room,door_open
3,1,find_hover_throttle,{},"{""alt_m"": -1.248, ""roll_deg"": 0.06, ""pitch_deg"": -0.1, ""yaw_deg"": 359.98, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -0.519, ""pos_y"": -1.14}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",251.9,1,1,claude,clear_room,door_open
3,2,enable_altitude_hold,{},"{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -0.519, ""pos_y"": -1.14}","{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.519, ""pos_y"": -1.14}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,claude,clear_room,door_open
3,3,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.519, ""pos_y"": -1.14}","{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.519, ""pos_y"": -1.14}",Altitude target set to 1.00 m.,0.0,1,1,claude,clear_room,door_open
3,4,wait,"{""seconds"": 4.0}","{""alt_m"": 0.066, ""roll_deg"": -0.04, ""pitch_deg"": 0.02, ""yaw_deg"": 0.33, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.519, ""pos_y"": -1.14}","{""alt_m"": 0.776, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.39, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.452, ""pos_y"": -1.186}",Waited 4.0 s. Current EKF altitude: 0.776 m.,178.3,1,1,claude,clear_room,door_open
3,5,wait,"{""seconds"": 2.0}","{""alt_m"": 0.776, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.39, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.452, ""pos_y"": -1.186}","{""alt_m"": 1.006, ""roll_deg"": -0.14, ""pitch_deg"": 0.08, ""yaw_deg"": 0.36, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.274, ""pos_y"": -0.849}",Waited 2.0 s. Current EKF altitude: 1.006 m.,102.9,1,1,claude,clear_room,door_open
3,6,set_home_position,{},"{""alt_m"": 1.006, ""roll_deg"": -0.14, ""pitch_deg"": 0.08, ""yaw_deg"": 0.36, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.274, ""pos_y"": -0.849}","{""alt_m"": 1.006, ""roll_deg"": -0.14, ""pitch_deg"": 0.08, ""yaw_deg"": 0.36, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.274, ""pos_y"": -0.849}","Home set at x=-0.274, y=-0.849, z=1.006 m.",0.0,1,1,claude,clear_room,door_open
3,7,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.006, ""roll_deg"": -0.14, ""pitch_deg"": 0.08, ""yaw_deg"": 0.36, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.274, ""pos_y"": -0.849}","{""alt_m"": 1.008, ""roll_deg"": 1.49, ""pitch_deg"": -1.23, ""yaw_deg"": 0.28, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.043, ""pos_y"": -0.046}","Navigated to (0.00,0.00,1.00). Arrived at (-0.043,-0.046,1.008). XY error=6.3cm.",211.2,1,1,claude,clear_room,door_open
3,8,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.008, ""roll_deg"": 1.49, ""pitch_deg"": -1.23, ""yaw_deg"": 0.28, ""bat_pct"": 96.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.043, ""pos_y"": -0.046}","{""alt_m"": 1.001, ""roll_deg"": 0.38, ""pitch_deg"": -2.16, ""yaw_deg"": 0.13, ""bat_pct"": 96.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.458, ""pos_y"": 0.03}","Navigated to (0.50,0.00,1.00). Arrived at (0.458,0.030,1.001). XY error=5.2cm.",202.8,1,1,claude,clear_room,door_open
3,9,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.001, ""roll_deg"": 0.38, ""pitch_deg"": -2.16, ""yaw_deg"": 0.13, ""bat_pct"": 96.1, ""armed"": true, ""althold"": true, ""pos_x"": 0.458, ""pos_y"": 0.03}","{""alt_m"": 0.999, ""roll_deg"": 1.56, ""pitch_deg"": -0.8, ""yaw_deg"": 0.39, ""bat_pct"": 95.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.519, ""pos_y"": 0.443}","Navigated to (0.50,0.50,1.00). Arrived at (0.519,0.443,0.999). XY error=6.0cm.",210.6,1,1,claude,clear_room,door_open
3,10,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 0.999, ""roll_deg"": 1.56, ""pitch_deg"": -0.8, ""yaw_deg"": 0.39, ""bat_pct"": 95.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.519, ""pos_y"": 0.443}","{""alt_m"": 0.998, ""roll_deg"": 0.46, ""pitch_deg"": 1.15, ""yaw_deg"": 0.22, ""bat_pct"": 94.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.078, ""pos_y"": 0.513}","Navigated to (0.00,0.50,1.00). Arrived at (0.078,0.513,0.998). XY error=7.9cm.",208.5,1,1,claude,clear_room,door_open
4,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.232, ""roll_deg"": 0.01, ""pitch_deg"": -0.07, ""yaw_deg"": 359.99, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",25.4,1,1,claude,clear_room,door_open
4,1,find_hover_throttle,{},"{""alt_m"": -1.232, ""roll_deg"": 0.01, ""pitch_deg"": -0.07, ""yaw_deg"": 359.99, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -0.741, ""pos_y"": 2.418}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",254.4,1,1,claude,clear_room,door_open
4,2,enable_altitude_hold,{},"{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -0.741, ""pos_y"": 2.418}","{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.741, ""pos_y"": 2.418}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,claude,clear_room,door_open
4,3,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.741, ""pos_y"": 2.418}","{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.741, ""pos_y"": 2.418}",Altitude target set to 1.00 m.,0.0,1,1,claude,clear_room,door_open
4,4,wait,"{""seconds"": 4.0}","{""alt_m"": 0.073, ""roll_deg"": -0.01, ""pitch_deg"": -0.03, ""yaw_deg"": 359.79, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.741, ""pos_y"": 2.418}","{""alt_m"": 0.793, ""roll_deg"": 0.06, ""pitch_deg"": -0.05, ""yaw_deg"": 359.75, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.979, ""pos_y"": 2.298}",Waited 4.0 s. Current EKF altitude: 0.793 m.,177.1,1,1,claude,clear_room,door_open
4,5,wait,"{""seconds"": 2.0}","{""alt_m"": 0.793, ""roll_deg"": 0.06, ""pitch_deg"": -0.05, ""yaw_deg"": 359.75, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.979, ""pos_y"": 2.298}","{""alt_m"": 1.004, ""roll_deg"": -0.07, ""pitch_deg"": 0.03, ""yaw_deg"": 359.76, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.955, ""pos_y"": 2.378}",Waited 2.0 s. Current EKF altitude: 1.004 m.,106.8,1,1,claude,clear_room,door_open
4,6,set_home_position,{},"{""alt_m"": 1.004, ""roll_deg"": -0.07, ""pitch_deg"": 0.03, ""yaw_deg"": 359.76, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.955, ""pos_y"": 2.378}","{""alt_m"": 1.004, ""roll_deg"": -0.07, ""pitch_deg"": 0.03, ""yaw_deg"": 359.76, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.955, ""pos_y"": 2.378}","Home set at x=-0.955, y=2.378, z=1.004 m.",0.0,1,1,claude,clear_room,door_open
4,7,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -0.07, ""pitch_deg"": 0.03, ""yaw_deg"": 359.76, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.955, ""pos_y"": 2.378}","{""alt_m"": 0.998, ""roll_deg"": 2.06, ""pitch_deg"": -0.29, ""yaw_deg"": 359.33, ""bat_pct"": 96.2, ""armed"": true, ""althold"": true, ""pos_x"": 0.056, ""pos_y"": -0.076}","Navigated to (0.00,0.00,1.00). Arrived at (0.056,-0.076,0.998). XY error=9.4cm.",393.8,1,1,claude,clear_room,door_open
5,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.229, ""roll_deg"": 0.12, ""pitch_deg"": -0.07, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",25.2,1,1,claude,clear_room,door_open
5,1,find_hover_throttle,{},"{""alt_m"": -1.229, ""roll_deg"": 0.12, ""pitch_deg"": -0.07, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": 0.047, ""roll_deg"": 0.01, ""pitch_deg"": 0.05, ""yaw_deg"": 0.52, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": -0.338, ""pos_y"": 0.212}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",245.9,1,1,claude,clear_room,door_open
1,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.231, ""roll_deg"": 0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.02, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","Armed. ch5=1000, motors spinning at idle.",22.4,1,1,claude,alert_room,person_near
1,1,find_hover_throttle,{},"{""alt_m"": -1.231, ""roll_deg"": 0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.02, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": 0.074, ""roll_deg"": -0.01, ""pitch_deg"": 0.01, ""yaw_deg"": 359.61, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 1.609, ""pos_y"": 0.661}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",247.9,1,1,claude,alert_room,person_near
1,2,enable_altitude_hold,{},"{""alt_m"": 0.074, ""roll_deg"": -0.01, ""pitch_deg"": 0.01, ""yaw_deg"": 359.61, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 1.609, ""pos_y"": 0.661}","{""alt_m"": 0.074, ""roll_deg"": -0.01, ""pitch_deg"": 0.01, ""yaw_deg"": 359.61, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.609, ""pos_y"": 0.661}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,claude,alert_room,person_near
1,3,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.074, ""roll_deg"": -0.01, ""pitch_deg"": 0.01, ""yaw_deg"": 359.61, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.609, ""pos_y"": 0.661}","{""alt_m"": 0.074, ""roll_deg"": -0.01, ""pitch_deg"": 0.01, ""yaw_deg"": 359.61, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.609, ""pos_y"": 0.661}",Altitude target set to 1.00 m.,0.0,1,1,claude,alert_room,person_near
