run,action_num,tool_name,tool_args,telemetry_before,telemetry_after,execution_result,execution_ms,is_drone_command,approved,orchestrator,scenario,scene_label
1,13,set_home_position,{},"{""alt_m"": 1.003, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.08, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.191, ""pos_y"": 0.107}","{""alt_m"": 1.003, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.08, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.191, ""pos_y"": 0.107}","Home set at x=-0.191, y=0.107, z=1.003 m.",0.0,1,1,claude,clear_room,door_open
1,14,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.08, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.191, ""pos_y"": 0.107}",,PENDING,0,1,1,claude,clear_room,door_open
1,15,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 0.0, ""pitch_deg"": -0.02, ""yaw_deg"": 0.08, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.191, ""pos_y"": 0.107}","{""alt_m"": 1.008, ""roll_deg"": 0.41, ""pitch_deg"": -0.75, ""yaw_deg"": 359.98, ""bat_pct"": 97.2, ""armed"": true, ""althold"": true, ""pos_x"": 0.079, ""pos_y"": 0.078}","Navigated to (0.00,0.00,1.00). Arrived at (0.079,0.078,1.008). XY error=11.1cm.",146.1,1,1,claude,clear_room,door_open
1,16,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.008, ""roll_deg"": 0.41, ""pitch_deg"": -0.75, ""yaw_deg"": 359.98, ""bat_pct"": 97.2, ""armed"": true, ""althold"": true, ""pos_x"": 0.079, ""pos_y"": 0.078}",,PENDING,0,1,1,claude,clear_room,door_open
1,17,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.008, ""roll_deg"": 0.41, ""pitch_deg"": -0.75, ""yaw_deg"": 359.98, ""bat_pct"": 97.2, ""armed"": true, ""althold"": true, ""pos_x"": 0.079, ""pos_y"": 0.078}","{""alt_m"": 1.004, ""roll_deg"": -1.35, ""pitch_deg"": -1.57, ""yaw_deg"": 359.97, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.487, ""pos_y"": -0.429}","Navigated to (0.50,-0.50,1.00). Arrived at (0.487,-0.429,1.004). XY error=7.2cm.",213.8,1,1,claude,clear_room,door_open
1,18,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.35, ""pitch_deg"": -1.57, ""yaw_deg"": 359.97, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.487, ""pos_y"": -0.429}",,PENDING,0,1,1,claude,clear_room,door_open
1,19,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.35, ""pitch_deg"": -1.57, ""yaw_deg"": 359.97, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": 0.487, ""pos_y"": -0.429}","{""alt_m"": 1.003, ""roll_deg"": 2.15, ""pitch_deg"": -0.34, ""yaw_deg"": 0.22, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.515, ""pos_y"": 0.445}","Navigated to (0.50,0.50,1.00). Arrived at (0.515,0.445,1.003). XY error=5.7cm.",217.4,1,1,claude,clear_room,door_open
1,20,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 2.15, ""pitch_deg"": -0.34, ""yaw_deg"": 0.22, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.515, ""pos_y"": 0.445}",,PENDING,0,1,1,claude,clear_room,door_open
1,21,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 2.15, ""pitch_deg"": -0.34, ""yaw_deg"": 0.22, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.515, ""pos_y"": 0.445}","{""alt_m"": 1.003, ""roll_deg"": 0.68, ""pitch_deg"": 2.57, ""yaw_deg"": 0.64, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.451, ""pos_y"": 0.548}","Navigated to (-0.50,0.50,1.00). Arrived at (-0.451,0.548,1.003). XY error=6.9cm.",218.2,1,1,claude,clear_room,door_open
1,22,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 0.68, ""pitch_deg"": 2.57, ""yaw_deg"": 0.64, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.451, ""pos_y"": 0.548}",,PENDING,0,1,1,claude,clear_room,door_open
1,23,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.003, ""roll_deg"": 0.68, ""pitch_deg"": 2.57, ""yaw_deg"": 0.64, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": -0.451, ""pos_y"": 0.548}","{""alt_m"": 1.007, ""roll_deg"": -2.46, ""pitch_deg"": 0.84, ""yaw_deg"": 0.83, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.559, ""pos_y"": -0.442}","Navigated to (-0.50,-0.50,1.00). Arrived at (-0.559,-0.442,1.007). XY error=8.3cm.",220.2,1,1,claude,clear_room,door_open
1,24,return_to_home,{},"{""alt_m"": 1.007, ""roll_deg"": -2.46, ""pitch_deg"": 0.84, ""yaw_deg"": 0.83, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.559, ""pos_y"": -0.442}",,PENDING,0,1,1,claude,clear_room,door_open
1,25,return_to_home,{},"{""alt_m"": 1.007, ""roll_deg"": -2.46, ""pitch_deg"": 0.84, ""yaw_deg"": 0.83, ""bat_pct"": 93.9, ""armed"": true, ""althold"": true, ""pos_x"": -0.559, ""pos_y"": -0.442}","{""alt_m"": 1.004, ""roll_deg"": 1.06, ""pitch_deg"": -0.7, ""yaw_deg"": 0.65, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.234, ""pos_y"": 0.042}","Navigated to (-0.19,0.11,1.00). Arrived at (-0.234,0.042,1.004). XY error=7.7cm.",217.7,1,1,claude,clear_room,door_open
1,26,land,{},"{""alt_m"": 1.004, ""roll_deg"": 1.06, ""pitch_deg"": -0.7, ""yaw_deg"": 0.65, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.234, ""pos_y"": 0.042}",,PENDING,0,1,1,claude,clear_room,door_open
1,27,land,{},"{""alt_m"": 1.004, ""roll_deg"": 1.06, ""pitch_deg"": -0.7, ""yaw_deg"": 0.65, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.234, ""pos_y"": 0.042}","{""alt_m"": -2.576, ""roll_deg"": -0.36, ""pitch_deg"": 0.88, ""yaw_deg"": 0.31, ""bat_pct"": 92.9, ""armed"": false, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": 0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=-20.4°, pitch=50.2°. Motors disarmed — drone is on the ground.",97.8,1,1,claude,clear_room,door_open
2,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,claude,clear_room,door_open
2,1,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}","{""alt_m"": -1.224, ""roll_deg"": 0.1, ""pitch_deg"": -0.05, ""yaw_deg"": 0.05, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": -0.0}","Armed. ch5=1000, motors spinning at idle.",26.8,1,1,claude,clear_room,door_open
2,2,find_hover_throttle,{},"{""alt_m"": -1.224, ""roll_deg"": 0.1, ""pitch_deg"": -0.05, ""yaw_deg"": 0.05, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": -0.0}",,PENDING,0,1,1,claude,clear_room,door_open
2,3,find_hover_throttle,{},"{""alt_m"": -1.224, ""roll_deg"": 0.1, ""pitch_deg"": -0.05, ""yaw_deg"": 0.05, ""bat_pct"": 100.0, ""armed"": true, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": -0.0}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 1.641, ""pos_y"": -1.293}","Hover throttle found: PWM=1518, thr=0.518, z=0.069 m.",249.3,1,1,claude,clear_room,door_open
2,4,enable_altitude_hold,{},"{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 1.641, ""pos_y"": -1.293}",,PENDING,0,1,1,claude,clear_room,door_open
2,5,enable_altitude_hold,{},"{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": false, ""pos_x"": 1.641, ""pos_y"": -1.293}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}","Altitude hold enabled at 0.069 m, hover_thr=0.518.",0.0,1,1,claude,clear_room,door_open
2,6,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}",,PENDING,0,1,1,claude,clear_room,door_open
2,7,set_altitude_target,"{""meters"": 1.0}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}",Altitude target set to 1.00 m.,0.0,1,1,claude,clear_room,door_open
2,8,wait,"{""seconds"": 4.0}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}",,PENDING,0,1,1,claude,clear_room,door_open
2,9,wait,"{""seconds"": 4.0}","{""alt_m"": 0.074, ""roll_deg"": -0.04, ""pitch_deg"": 0.03, ""yaw_deg"": 0.26, ""bat_pct"": 98.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.641, ""pos_y"": -1.293}","{""alt_m"": 0.783, ""roll_deg"": -0.01, ""pitch_deg"": -0.01, ""yaw_deg"": 0.25, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 1.331, ""pos_y"": -0.915}",Waited 4.0 s. Current EKF altitude: 0.783 m.,186.1,1,1,claude,clear_room,door_open
2,10,wait,"{""seconds"": 2.0}","{""alt_m"": 0.783, ""roll_deg"": -0.01, ""pitch_deg"": -0.01, ""yaw_deg"": 0.25, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 1.331, ""pos_y"": -0.915}",,PENDING,0,1,1,claude,clear_room,door_open
2,11,wait,"{""seconds"": 2.0}","{""alt_m"": 0.783, ""roll_deg"": -0.01, ""pitch_deg"": -0.01, ""yaw_deg"": 0.25, ""bat_pct"": 98.1, ""armed"": true, ""althold"": true, ""pos_x"": 1.331, ""pos_y"": -0.915}","{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}",Waited 2.0 s. Current EKF altitude: 1.009 m.,107.1,1,1,claude,clear_room,door_open
2,12,set_home_position,{},"{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}",,PENDING,0,1,1,claude,clear_room,door_open
2,13,set_home_position,{},"{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}","{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}","Home set at x=1.455, y=-0.705, z=1.009 m.",0.0,1,1,claude,clear_room,door_open
2,14,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}",,PENDING,0,1,1,claude,clear_room,door_open
2,15,navigate_to_waypoint,"{""x_m"": 0.0, ""y_m"": 0.0, ""z_m"": 1.0}","{""alt_m"": 1.009, ""roll_deg"": -0.08, ""pitch_deg"": -0.01, ""yaw_deg"": 0.2, ""bat_pct"": 97.8, ""armed"": true, ""althold"": true, ""pos_x"": 1.455, ""pos_y"": -0.705}","{""alt_m"": 1.004, ""roll_deg"": -1.02, ""pitch_deg"": -2.49, ""yaw_deg"": 0.84, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.066, ""pos_y"": 0.026}","Navigated to (0.00,0.00,1.00). Arrived at (-0.066,0.026,1.004). XY error=7.1cm.",351.3,1,1,claude,clear_room,door_open
2,16,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.02, ""pitch_deg"": -2.49, ""yaw_deg"": 0.84, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.066, ""pos_y"": 0.026}",,PENDING,0,1,1,claude,clear_room,door_open
2,17,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.02, ""pitch_deg"": -2.49, ""yaw_deg"": 0.84, ""bat_pct"": 96.4, ""armed"": true, ""althold"": true, ""pos_x"": -0.066, ""pos_y"": 0.026}","{""alt_m"": 1.004, ""roll_deg"": -1.71, ""pitch_deg"": -2.27, ""yaw_deg"": 0.82, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.455, ""pos_y"": -0.446}","Navigated to (0.50,-0.50,1.00). Arrived at (0.455,-0.446,1.004). XY error=7.0cm.",202.6,1,1,claude,clear_room,door_open
2,18,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.71, ""pitch_deg"": -2.27, ""yaw_deg"": 0.82, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.455, ""pos_y"": -0.446}",,PENDING,0,1,1,claude,clear_room,door_open
2,19,navigate_to_waypoint,"{""x_m"": 0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.004, ""roll_deg"": -1.71, ""pitch_deg"": -2.27, ""yaw_deg"": 0.82, ""bat_pct"": 95.6, ""armed"": true, ""althold"": true, ""pos_x"": 0.455, ""pos_y"": -0.446}","{""alt_m"": 1.002, ""roll_deg"": 2.07, ""pitch_deg"": -0.42, ""yaw_deg"": 0.98, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.53, ""pos_y"": 0.441}","Navigated to (0.50,0.50,1.00). Arrived at (0.530,0.441,1.002). XY error=6.6cm.",218.6,1,1,claude,clear_room,door_open
2,20,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.002, ""roll_deg"": 2.07, ""pitch_deg"": -0.42, ""yaw_deg"": 0.98, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.53, ""pos_y"": 0.441}",,PENDING,0,1,1,claude,clear_room,door_open
2,21,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": 0.5, ""z_m"": 1.0}","{""alt_m"": 1.002, ""roll_deg"": 2.07, ""pitch_deg"": -0.42, ""yaw_deg"": 0.98, ""bat_pct"": 94.8, ""armed"": true, ""althold"": true, ""pos_x"": 0.53, ""pos_y"": 0.441}","{""alt_m"": 1.0, ""roll_deg"": 0.67, ""pitch_deg"": 2.56, ""yaw_deg"": 1.02, ""bat_pct"": 94.0, ""armed"": true, ""althold"": true, ""pos_x"": -0.441, ""pos_y"": 0.553}","Navigated to (-0.50,0.50,1.00). Arrived at (-0.441,0.553,1.000). XY error=7.9cm.",214.0,1,1,claude,clear_room,door_open
2,22,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.0, ""roll_deg"": 0.67, ""pitch_deg"": 2.56, ""yaw_deg"": 1.02, ""bat_pct"": 94.0, ""armed"": true, ""althold"": true, ""pos_x"": -0.441, ""pos_y"": 0.553}",,PENDING,0,1,1,claude,clear_room,door_open
2,23,navigate_to_waypoint,"{""x_m"": -0.5, ""y_m"": -0.5, ""z_m"": 1.0}","{""alt_m"": 1.0, ""roll_deg"": 0.67, ""pitch_deg"": 2.56, ""yaw_deg"": 1.02, ""bat_pct"": 94.0, ""armed"": true, ""althold"": true, ""pos_x"": -0.441, ""pos_y"": 0.553}","{""alt_m"": 0.998, ""roll_deg"": -2.44, ""pitch_deg"": 0.94, ""yaw_deg"": 1.21, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.572, ""pos_y"": -0.446}","Navigated to (-0.50,-0.50,1.00). Arrived at (-0.572,-0.446,0.998). XY error=9.0cm.",210.4,1,1,claude,clear_room,door_open
2,24,return_to_home,{},"{""alt_m"": 0.998, ""roll_deg"": -2.44, ""pitch_deg"": 0.94, ""yaw_deg"": 1.21, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.572, ""pos_y"": -0.446}",,PENDING,0,1,1,claude,clear_room,door_open
2,25,return_to_home,{},"{""alt_m"": 0.998, ""roll_deg"": -2.44, ""pitch_deg"": 0.94, ""yaw_deg"": 1.21, ""bat_pct"": 93.1, ""armed"": true, ""althold"": true, ""pos_x"": -0.572, ""pos_y"": -0.446}","{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": 2.38, ""yaw_deg"": 1.23, ""bat_pct"": 91.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.533, ""pos_y"": -0.71}","Navigated to (1.46,-0.71,1.01). Arrived at (1.533,-0.710,1.006). XY error=7.8cm.",349.0,1,1,claude,clear_room,door_open
2,26,land,{},"{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": 2.38, ""yaw_deg"": 1.23, ""bat_pct"": 91.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.533, ""pos_y"": -0.71}",,PENDING,0,1,1,claude,clear_room,door_open
2,27,land,{},"{""alt_m"": 1.006, ""roll_deg"": 0.06, ""pitch_deg"": 2.38, ""yaw_deg"": 1.23, ""bat_pct"": 91.7, ""armed"": true, ""althold"": true, ""pos_x"": 1.533, ""pos_y"": -0.71}","{""alt_m"": -2.616, ""roll_deg"": -0.08, ""pitch_deg"": 0.52, ""yaw_deg"": 1.46, ""bat_pct"": 91.5, ""armed"": false, ""althold"": false, ""pos_x"": -0.0, ""pos_y"": -0.0}","✓ Landed and disarmed. Final altitude=0.000m, vz=+0.000m/s, roll=-4.8°, pitch=30.0°. Motors disarmed — drone is on the ground.",101.4,1,1,claude,clear_room,door_open
3,0,arm,{},"{""alt_m"": 0.0, ""roll_deg"": 0.0, ""pitch_deg"": 0.0, ""yaw_deg"": 0.0, ""bat_pct"": 100.0, ""armed"": false, ""althold"": false, ""pos_x"": 0.0, ""pos_y"": 0.0}",,PENDING,0,1,1,claude,clear_room,door_open
